states,Transaction_Year,Transaction_Count,Transaction_Amount
Uttar Pradesh,2018,588144,407114607.6
Uttar Pradesh,2018,530401,701813397.9
Uttar Pradesh,2018,6083056,7483532544
Uttar Pradesh,2018,2891774,4117778328
Uttar Pradesh,2018,2611582,4678614439
Uttar Pradesh,2018,1806800,2082572099
Uttar Pradesh,2018,1603709,2373886786
Uttar Pradesh,2018,1254123,2045066576
Uttar Pradesh,2018,879250,1682899422
Uttar Pradesh,2018,797506,1011406319
Uttar Pradesh,2018,705927,1401083561
Uttar Pradesh,2018,700099,1476906079
Uttar Pradesh,2019,10750094,10286434897
Uttar Pradesh,2019,6724967,10007890617
Uttar Pradesh,2019,4604564,5631770850
Uttar Pradesh,2019,2524007,3328073518
Uttar Pradesh,2019,2290282,2681050295
Uttar Pradesh,2019,2045370,2882041801
Uttar Pradesh,2019,1266510,2149018598
Uttar Pradesh,2019,1150731,1325492845
Uttar Pradesh,2019,1120213,1863635814
Uttar Pradesh,2019,1055850,1798577434
Uttar Pradesh,2019,12624404,22426462675
Uttar Pradesh,2019,9667218,10716810454
Uttar Pradesh,2019,4679159,6368927863
Uttar Pradesh,2019,2572884,4421750497
Uttar Pradesh,2019,2300600,3610973840
Uttar Pradesh,2019,2098693,3382380918
Uttar Pradesh,2019,1168931,2516446620
Uttar Pradesh,2019,1123899,2212165529
Uttar Pradesh,2019,1094456,2048417270
Uttar Pradesh,2019,893059,1444372594
Uttar Pradesh,2019,13014875,14118512958
Uttar Pradesh,2019,11708246,24465158675
Uttar Pradesh,2019,6466390,8384891301
Uttar Pradesh,2019,3032525,5151875480
Uttar Pradesh,2019,2766837,4091292784
Uttar Pradesh,2019,2441735,3772442225
Uttar Pradesh,2019,1678565,2589010631
Uttar Pradesh,2019,1429176,2615800655
Uttar Pradesh,2019,1301866,2600290226
Uttar Pradesh,2019,1164660,1630271296
Uttar Pradesh,2019,16003102,17701548867
Uttar Pradesh,2019,14205324,30191564282
Uttar Pradesh,2019,7615506,10609113378
Uttar Pradesh,2019,4217796,5004637434
Uttar Pradesh,2019,3438636,6283713198
Uttar Pradesh,2019,3400115,5161631925
Uttar Pradesh,2019,1992945,3485238497
Uttar Pradesh,2019,1820166,3435708382
Uttar Pradesh,2019,1669194,3445111046
Uttar Pradesh,2019,1342436,2179671439
Uttar Pradesh,2020,16781339,19356764213
Uttar Pradesh,2020,15484604,35175437631
Uttar Pradesh,2020,8267770,11998182771
Uttar Pradesh,2020,3666845,6073221861
Uttar Pradesh,2020,3542507,5628921242
Uttar Pradesh,2020,3526062,6302890117
Uttar Pradesh,2020,2734403,5750006818
Uttar Pradesh,2020,2580164,4626649236
Uttar Pradesh,2020,1933805,3977529990
Uttar Pradesh,2020,1552726,2644081691
Uttar Pradesh,2020,12430842,30895556076
Uttar Pradesh,2020,10896512,12933946781
Uttar Pradesh,2020,7640595,11178742328
Uttar Pradesh,2020,3495087,6575767545
Uttar Pradesh,2020,2994911,6172148247
Uttar Pradesh,2020,2935110,5163514764
Uttar Pradesh,2020,2837641,5153788501
Uttar Pradesh,2020,2569684,4411716948
Uttar Pradesh,2020,2231738,4183285970
Uttar Pradesh,2020,1873486,3333199475
Uttar Pradesh,2020,18626637,44986768817
Uttar Pradesh,2020,17085582,21337631128
Uttar Pradesh,2020,10353511,16722698683
Uttar Pradesh,2020,4424797,8784004361
Uttar Pradesh,2020,4224357,8417780316
Uttar Pradesh,2020,3739519,8114325790
Uttar Pradesh,2020,3402430,6647928319
Uttar Pradesh,2020,3370707,6634516648
Uttar Pradesh,2020,3197317,7043485657
Uttar Pradesh,2020,2172376,4433149341
Uttar Pradesh,2020,26875484,32842519367
Uttar Pradesh,2020,21791125,48660862848
Uttar Pradesh,2020,15220234,24565353557
Uttar Pradesh,2020,6423026,12760082971
Uttar Pradesh,2020,6052576,12308345529
Uttar Pradesh,2020,5121332,10378549355
Uttar Pradesh,2020,5063989,10705409124
Uttar Pradesh,2020,5020393,10194936777
Uttar Pradesh,2020,4537853,10798676242
Uttar Pradesh,2020,3179237,6659603398
Uttar Pradesh,2021,35616880,66268662303
Uttar Pradesh,2021,31352951,37748670525
Uttar Pradesh,2021,16400075,26364856584
Uttar Pradesh,2021,7886986,14358916730
Uttar Pradesh,2021,6948497,13274223178
Uttar Pradesh,2021,6883062,13712809243
Uttar Pradesh,2021,5807048,10950765767
Uttar Pradesh,2021,5773733,11198658827
Uttar Pradesh,2021,4804502,10959348579
Uttar Pradesh,2021,3639658,7418381922
Uttar Pradesh,2021,41241215,78447443138
Uttar Pradesh,2021,29169349,37072547540
Uttar Pradesh,2021,16797842,27766534443
Uttar Pradesh,2021,8599202,16511763500
Uttar Pradesh,2021,8039353,15903938690
Uttar Pradesh,2021,7585841,14935346898
Uttar Pradesh,2021,6542679,12895519153
Uttar Pradesh,2021,6220925,12596441737
Uttar Pradesh,2021,5995988,13762240585
Uttar Pradesh,2021,4566809,9169523755
Uttar Pradesh,2021,51055467,85371248453
Uttar Pradesh,2021,41878965,51051292560
Uttar Pradesh,2021,22358776,35753594948
Uttar Pradesh,2021,11446543,20511958930
Uttar Pradesh,2021,10478343,18012924107
Uttar Pradesh,2021,9924366,18370977249
Uttar Pradesh,2021,8882859,16295735776
Uttar Pradesh,2021,8732870,15613135908
Uttar Pradesh,2021,7464913,15458247189
Uttar Pradesh,2021,5783351,10758162335
Uttar Pradesh,2021,67415795,1.15689E+11
Uttar Pradesh,2021,52546170,66955029270
Uttar Pradesh,2021,27945576,45871860827
Uttar Pradesh,2021,15531638,28699663711
Uttar Pradesh,2021,14418013,25298767097
Uttar Pradesh,2021,13055831,24968225096
Uttar Pradesh,2021,11675242,22888020081
Uttar Pradesh,2021,11458477,22020915567
Uttar Pradesh,2021,9958532,21591200218
Uttar Pradesh,2021,7765317,15072461376
Uttar Pradesh,2022,79740953,1.32456E+11
Uttar Pradesh,2022,58229149,74371363420
Uttar Pradesh,2022,30948888,50571013177
Uttar Pradesh,2022,17966278,32377627599
Uttar Pradesh,2022,16566417,28293055160
Uttar Pradesh,2022,14902263,27612832764
Uttar Pradesh,2022,14010919,26233858698
Uttar Pradesh,2022,13246317,24155800510
Uttar Pradesh,2022,10758812,22861881940
Uttar Pradesh,2022,9297702,17226202534
Uttar Pradesh,2022,102123625,1.64056E+11
Uttar Pradesh,2022,74160647,87828388051
Uttar Pradesh,2022,37739024,59183436241
Uttar Pradesh,2022,22419976,38399767082
Uttar Pradesh,2022,20833684,34267771492
Uttar Pradesh,2022,18142630,32679093848
Uttar Pradesh,2022,17306092,31826611655
Uttar Pradesh,2022,16290241,29105585946
Uttar Pradesh,2022,14066992,28691435245
Uttar Pradesh,2022,11491914,20498359415
Uttar Pradesh,2022,103532277,1.50291E+11
Uttar Pradesh,2022,87799548,1.00238E+11
Uttar Pradesh,2022,42895237,64967816693
Uttar Pradesh,2022,41898334,62804603270
Uttar Pradesh,2022,26751663,43128786479
Uttar Pradesh,2022,26593070,42855018052
Uttar Pradesh,2022,25631216,40328370459
Uttar Pradesh,2022,21085656,30385713266
Uttar Pradesh,2022,15532268,26474629769
Uttar Pradesh,2022,14106419,22685286304
Uttar Pradesh,2022,142292419,2.14139E+11
Uttar Pradesh,2022,90864471,1.04162E+11
Uttar Pradesh,2022,48195051,73333545352
Uttar Pradesh,2022,38410576,61679282506
Uttar Pradesh,2022,34663083,57423578589
Uttar Pradesh,2022,30761564,49044446643
Uttar Pradesh,2022,27454413,46946394677
Uttar Pradesh,2022,27038499,40737923540
Uttar Pradesh,2022,19251587,30994615217
Uttar Pradesh,2022,18387697,30529612967
Uttarakhand,2018,329459,512888194.3
Uttarakhand,2018,319290,273540317.8
Uttarakhand,2018,308588,394604404.7
Uttarakhand,2018,106949,116698562.5
Uttarakhand,2018,49412,58626307.5
Uttarakhand,2018,28306,41280388.51
Uttarakhand,2018,26086,24966386.52
Uttarakhand,2018,18593,19129399.86
Uttarakhand,2018,15936,19931685.34
Uttarakhand,2018,12342,15898878.3
Uttarakhand,2018,464526,908634049.1
Uttarakhand,2018,408449,653841352.5
Uttarakhand,2018,396961,460064933.2
Uttarakhand,2018,143993,221734346
Uttarakhand,2018,87569,116427905.2
Uttarakhand,2018,44916,79925226.81
Uttarakhand,2018,39584,50535626.8
Uttarakhand,2018,31473,51625580.58
Uttarakhand,2018,23109,37928070.64
Uttarakhand,2018,17994,31584871.42
Uttarakhand,2018,635903,750899273.4
Uttarakhand,2018,580817,1233501844
Uttarakhand,2018,516553,904828173.1
Uttarakhand,2018,164989,272528677.5
Uttarakhand,2018,88372,139462380.2
Uttarakhand,2018,50491,73631915.95
Uttarakhand,2018,49076,97822405.13
Uttarakhand,2018,37382,66592869.05
Uttarakhand,2018,28392,57607070.75
Uttarakhand,2018,22900,44762533.12
Uttarakhand,2018,839564,1866928299
Uttarakhand,2018,817760,1063327514
Uttarakhand,2018,780667,1361862781
Uttarakhand,2018,262453,434444465.8
Uttarakhand,2018,124351,217330050.3
Uttarakhand,2018,72394,157761446.5
Uttarakhand,2018,71874,117821119.6
Uttarakhand,2018,54756,120923916.1
Uttarakhand,2018,44084,93713092.7
Uttarakhand,2018,32970,74788538.7
Uttarakhand,2019,1872126,1489217231
Uttarakhand,2019,1412730,1744127095
Uttarakhand,2019,1291566,2353709229
Uttarakhand,2019,366310,528892752
Uttarakhand,2019,154873,259133683.5
Uttarakhand,2019,92784,188532149.1
Uttarakhand,2019,84510,133142670.7
Uttarakhand,2019,67059,126782378.7
Uttarakhand,2019,57245,109897209.5
Uttarakhand,2019,43500,85792881.25
Uttarakhand,2019,1628356,3149635868
Uttarakhand,2019,1109390,1993331115
Uttarakhand,2019,964467,1378582227
Uttarakhand,2019,347099,641075253.7
Uttarakhand,2019,201286,330941586.2
Uttarakhand,2019,125918,262677784.7
Uttarakhand,2019,110119,169588331.8
Uttarakhand,2019,81162,158772474.7
Uttarakhand,2019,71211,146135260.7
Uttarakhand,2019,52899,116326460
Uttarakhand,2019,2163047,3787761715
Uttarakhand,2019,1408219,2350808805
Uttarakhand,2019,881091,1448854014
Uttarakhand,2019,410561,703565372.1
Uttarakhand,2019,206617,337105679.9
Uttarakhand,2019,139167,268739806.7
Uttarakhand,2019,110098,163341415
Uttarakhand,2019,93746,157938393.7
Uttarakhand,2019,88665,159441929.6
Uttarakhand,2019,68144,126468997
Uttarakhand,2019,3069497,4994340230
Uttarakhand,2019,1661936,2912268373
Uttarakhand,2019,1067254,1847912911
Uttarakhand,2019,510868,938607132.6
Uttarakhand,2019,260210,438116662.3
Uttarakhand,2019,175937,331559129.7
Uttarakhand,2019,147270,226549226.1
Uttarakhand,2019,112708,200782149.1
Uttarakhand,2019,104404,207905779.6
Uttarakhand,2019,82965,174141275.3
Uttarakhand,2020,4292172,7855577950
Uttarakhand,2020,1746548,2829682338
Uttarakhand,2020,1320641,2462031687
Uttarakhand,2020,591916,1012419762
Uttarakhand,2020,265239,428956086
Uttarakhand,2020,200636,365428107.2
Uttarakhand,2020,158941,262516586.5
Uttarakhand,2020,132585,231555480.9
Uttarakhand,2020,122706,211908675.3
Uttarakhand,2020,96469,176256181.8
Uttarakhand,2020,3619286,7204561616
Uttarakhand,2020,1633204,2717831194
Uttarakhand,2020,1430868,2605047532
Uttarakhand,2020,661723,1075299748
Uttarakhand,2020,337679,488475349.8
Uttarakhand,2020,274627,410098391.7
Uttarakhand,2020,256356,333359506.7
Uttarakhand,2020,193141,309868814
Uttarakhand,2020,180349,274419553.2
Uttarakhand,2020,143866,241132342.2
Uttarakhand,2020,4899672,9682445376
Uttarakhand,2020,2251448,4070826642
Uttarakhand,2020,1570042,2930954023
Uttarakhand,2020,984746,1918487570
Uttarakhand,2020,441783,734135974.6
Uttarakhand,2020,351867,595254916.1
Uttarakhand,2020,319939,453570746.5
Uttarakhand,2020,237817,421302996.4
Uttarakhand,2020,219226,388151115.3
Uttarakhand,2020,166514,318056161.8
Uttarakhand,2020,7225475,12878001021
Uttarakhand,2020,3321783,6085979624
Uttarakhand,2020,2363335,4514038446
Uttarakhand,2020,1517073,2922713378
Uttarakhand,2020,683792,1126540355
Uttarakhand,2020,562067,938923389.1
Uttarakhand,2020,448847,655069287.5
Uttarakhand,2020,341824,642959649.9
Uttarakhand,2020,334855,608689356.8
Uttarakhand,2020,248828,446087898.9
Uttarakhand,2021,10341368,16714266661
Uttarakhand,2021,3637862,6655847670
Uttarakhand,2021,2400713,4698429213
Uttarakhand,2021,1656353,3267711094
Uttarakhand,2021,637099,1098791517
Uttarakhand,2021,497527,927820405.8
Uttarakhand,2021,315595,567283572
Uttarakhand,2021,261250,560157950.4
Uttarakhand,2021,251971,534930142.8
Uttarakhand,2021,199972,419933605.4
Uttarakhand,2021,11452915,18841754560
Uttarakhand,2021,4083950,7206283398
Uttarakhand,2021,2949644,5332715640
Uttarakhand,2021,2022948,3666864167
Uttarakhand,2021,772232,1284331635
Uttarakhand,2021,611946,1001900308
Uttarakhand,2021,516291,813684022.8
Uttarakhand,2021,373518,706633659.8
Uttarakhand,2021,335548,592961500.5
Uttarakhand,2021,272386,493313163
Uttarakhand,2021,15063442,22990701165
Uttarakhand,2021,5509173,8989314144
Uttarakhand,2021,3972342,6845281919
Uttarakhand,2021,2632707,4647117598
Uttarakhand,2021,969356,1594948975
Uttarakhand,2021,719519,1243423715
Uttarakhand,2021,518423,912391176.3
Uttarakhand,2021,405020,818234591
Uttarakhand,2021,352899,738267624.1
Uttarakhand,2021,280090,564935671.3
Uttarakhand,2021,20099531,30616000517
Uttarakhand,2021,7030490,11490457875
Uttarakhand,2021,5131031,9041480526
Uttarakhand,2021,3236410,5812451204
Uttarakhand,2021,1252707,2087257955
Uttarakhand,2021,906949,1604463157
Uttarakhand,2021,621457,1157426314
Uttarakhand,2021,493686,1047695616
Uttarakhand,2021,444044,935680417.3
Uttarakhand,2021,340832,699763855.1
Uttarakhand,2022,22257700,33123635654
Uttarakhand,2022,7982968,12739141533
Uttarakhand,2022,5878926,10009445962
Uttarakhand,2022,3419287,5973753417
Uttarakhand,2022,1340407,2160205589
Uttarakhand,2022,948064,1601435838
Uttarakhand,2022,615373,1114809945
Uttarakhand,2022,513359,1077070807
Uttarakhand,2022,447942,908267962.2
Uttarakhand,2022,354038,690101594.2
Uttarakhand,2022,28405360,40081074000
Uttarakhand,2022,10586018,16128591903
Uttarakhand,2022,7173658,11516900703
Uttarakhand,2022,4229607,6957275629
Uttarakhand,2022,1914947,2946932725
Uttarakhand,2022,1595144,2551688401
Uttarakhand,2022,917436,1470548876
Uttarakhand,2022,744947,1370280862
Uttarakhand,2022,724863,1456305123
Uttarakhand,2022,555674,1343191881
Uttarakhand,2022,31286908,43421889601
Uttarakhand,2022,12207906,17469868639
Uttarakhand,2022,8359056,12605973684
Uttarakhand,2022,4918426,7504228522
Uttarakhand,2022,1692144,2462947906
Uttarakhand,2022,1282593,1914407105
Uttarakhand,2022,862733,1333633914
Uttarakhand,2022,824882,1386396765
Uttarakhand,2022,759073,1357043504
Uttarakhand,2022,574366,1020415833
Uttarakhand,2022,40807331,58612213437
Uttarakhand,2022,13503692,19912247186
Uttarakhand,2022,10333475,16094358621
Uttarakhand,2022,5012268,7697883413
Uttarakhand,2022,1993213,2930488128
Uttarakhand,2022,1406965,2066653765
Uttarakhand,2022,1117730,1880933828
Uttarakhand,2022,1009910,1571073456
Uttarakhand,2022,920523,1481932435
Uttarakhand,2022,539699,916448376.7
West Bengal,2018,2125816,2520486412
West Bengal,2018,2043129,2753347660
West Bengal,2018,1235602,1282978629
West Bengal,2018,833479,421068895.9
West Bengal,2018,549427,307840167.7
West Bengal,2018,516243,380534345.7
West Bengal,2018,491756,283624702.4
West Bengal,2018,421793,349206351.1
West Bengal,2018,419331,286483484.6
West Bengal,2018,396998,212356023.7
West Bengal,2018,2775489,3988930680
West Bengal,2018,2501448,4109821730
West Bengal,2018,2119664,2509379355
West Bengal,2018,1290440,849517566.9
West Bengal,2018,972818,633203448
West Bengal,2018,850189,751427465.4
West Bengal,2018,747564,307725444.8
West Bengal,2018,738207,421072712.2
West Bengal,2018,727105,672591311.6
West Bengal,2018,697698,593137876.6
West Bengal,2018,6066238,6130627464
West Bengal,2018,5179457,2464193071
West Bengal,2018,4856114,4545902671
West Bengal,2018,4733562,6263652227
West Bengal,2018,4125695,2657568624
West Bengal,2018,3594299,1939579865
West Bengal,2018,3491909,2140939926
West Bengal,2018,2874238,1847805645
West Bengal,2018,2641955,2004301849
West Bengal,2018,2634127,1255674845
West Bengal,2018,5401244,8502095209
West Bengal,2018,4639212,6605150572
West Bengal,2018,4412163,5106478584
West Bengal,2018,2771908,2073820545
West Bengal,2018,2105799,1620745549
West Bengal,2018,1839620,1674747744
West Bengal,2018,1674744,830580185
West Bengal,2018,1645590,1540090394
West Bengal,2018,1603344,1962876573
West Bengal,2018,1602207,1483069810
West Bengal,2019,9807639,12332944237
West Bengal,2019,6016538,6234416495
West Bengal,2019,5081745,6063627233
West Bengal,2019,2701331,2435341321
West Bengal,2019,2576757,2102277082
West Bengal,2019,2488635,2045644142
West Bengal,2019,2381496,2207352521
West Bengal,2019,2175167,2426138102
West Bengal,2019,2056170,1976806858
West Bengal,2019,1878230,1674723468
West Bengal,2019,13259522,17260848901
West Bengal,2019,6157371,7197223706
West Bengal,2019,4174535,4375901182
West Bengal,2019,2379459,2442336674
West Bengal,2019,2301748,2744461154
West Bengal,2019,2145729,2557384605
West Bengal,2019,2092814,2437194677
West Bengal,2019,1850677,2439996734
West Bengal,2019,1740780,2186684125
West Bengal,2019,1702468,1996301068
West Bengal,2019,16306691,21451201632
West Bengal,2019,8854937,9351811605
West Bengal,2019,5809301,5357582349
West Bengal,2019,4494100,3474157885
West Bengal,2019,3690825,3088441313
West Bengal,2019,3088578,3179774211
West Bengal,2019,2784616,2980743400
West Bengal,2019,2642814,2923218853
West Bengal,2019,2571191,2474590164
West Bengal,2019,2347260,2190157101
West Bengal,2019,21917627,26475748918
West Bengal,2019,10387653,10930067931
West Bengal,2019,9422447,6518176227
West Bengal,2019,6055533,1977857279
West Bengal,2019,5467828,4214583777
West Bengal,2019,5025410,4100414909
West Bengal,2019,4540564,3763712817
West Bengal,2019,4269094,1949145295
West Bengal,2019,4095923,2924786113
West Bengal,2019,3988434,3949509410
West Bengal,2020,18756562,33530346187
West Bengal,2020,9836478,12633823318
West Bengal,2020,3231486,3828835634
West Bengal,2020,3069175,4200261969
West Bengal,2020,3036374,4375324882
West Bengal,2020,3018166,4107372380
West Bengal,2020,3016163,4413323999
West Bengal,2020,2731293,3365470258
West Bengal,2020,2617674,3333078525
West Bengal,2020,2512191,1888506492
West Bengal,2020,12981198,28320831276
West Bengal,2020,7957303,11928129304
West Bengal,2020,3450717,5442972838
West Bengal,2020,3388361,4695101065
West Bengal,2020,2954606,5035068653
West Bengal,2020,2954461,5450083955
West Bengal,2020,2820336,4464236055
West Bengal,2020,2630360,4208804459
West Bengal,2020,2623659,4138122881
West Bengal,2020,2283471,3594187323
West Bengal,2020,20532488,47965864188
West Bengal,2020,10658639,18116407316
West Bengal,2020,5455673,11044292829
West Bengal,2020,4527471,7893878132
West Bengal,2020,4366382,7181724884
West Bengal,2020,4140812,8701630174
West Bengal,2020,4082398,8104060675
West Bengal,2020,3385474,6356294161
West Bengal,2020,3217002,5676916986
West Bengal,2020,2824660,4923778139
West Bengal,2020,21348317,48043058849
West Bengal,2020,15401013,26342979950
West Bengal,2020,6331177,12928867889
West Bengal,2020,5935781,11173760729
West Bengal,2020,5674060,9909266976
West Bengal,2020,5387550,12347537123
West Bengal,2020,5289421,11253380562
West Bengal,2020,4552049,9153167136
West Bengal,2020,4192666,7873236339
West Bengal,2020,3911566,6878396003
West Bengal,2021,33156725,67772051033
